CODGEO,P19_POP,SUPERF,P19_LOG,P19_RP,dens_pop_km2,rap_log_rp,libelle,latitude,longitude
64032,183.0,6.92,92.3505154639175,77.3505154639175,26.45,0.84,Araujuzon,43.3506639149,-0.830144585337
64033,134.0,5.4,67.0,52.0,24.81,0.78,Araux,43.3409945704,-0.819420157964
64034,297.0,5.29,144.1413628709,127.419558359621,56.14,0.88,Arbérats-Sillègue,43.340809615,-0.991760283648
64035,2342.0,10.59,1085.0,921.0,221.15,0.85,Arbonne,43.4221190537,-1.54906516427
64036,317.0,14.55,139.607580404183,123.165605095541,21.79,0.88,Arbouet-Sussaute,43.3718035763,-0.989499391955
64037,1214.0,13.89,517.56914296165,487.031294356073,87.4,0.94,Arbus,43.3244225813,-0.506270542842
64038,3195.0,17.47,1773.35497228223,1356.92420305146,182.88,0.77,Arcangues,43.4260778242,-1.51681726621
64039,245.0,7.39,116.45615093637,100.45615093637,33.15,0.86,Aren,43.2479579692,-0.725585017259
64040,1074.0,92.23,1483.23731648801,511.361945568124,11.64,0.34,Arette,43.0398698092,-0.735693683266
64041,763.0,2.15,345.0,326.0,354.88,0.94,Aressy,43.2780475519,-0.328128024391
64042,702.0,9.33,345.035431120874,292.959674086803,75.24,0.85,Argagnon,43.4617440342,-0.676305200735
64043,289.0,6.01,120.376921414558,108.168225762384,48.09,0.9,Argelos,43.4489771911,-0.346464744941
64044,78.0,4.0,38.0,31.0,19.5,0.82,Arget,43.5449611911,-0.532086605631
64045,77.0,5.32,35.7277949624392,29.5342465753425,14.47,0.83,Arhansus,43.2548502906,-1.02446609378
64046,396.0,17.27,184.067552465439,151.884695322581,22.93,0.83,Armendarits,43.2995874286,-1.16163775322
64047,236.0,21.21,162.884615384615,93.0,11.13,0.57,Arnéguy,43.0855581818,-1.27601688686
64048,130.0,5.69,56.9316116690579,48.6178861788618,22.85,0.85,Arnos,43.4587702004,-0.533290212033
64049,232.0,17.85,120.0,100.0,13.0,0.83,Aroue-Ithorots-Olhaïby,43.3085352376,-0.928425599929
64050,95.0,7.56,46.0,43.0,12.57,0.93,Arrast-Larrebieu,43.2856672915,-0.850375454846
64051,406.0,22.81,211.248308159755,175.251798561151,17.8,0.83,Arraute-Charritte,43.419824465,-1.11344095243
64052,108.0,8.1,60.0,49.0,13.33,0.82,Arricau-Bordes,43.5019052094,-0.142484551875
64053,190.0,4.46,87.575,79.1666666666667,42.6,0.9,Arrien,43.3128952701,-0.162235527982
64054,767.0,13.47,376.214034793486,340.65354362101,56.94,0.91,Arros-de-Nay,43.1823198948,-0.294968827477
64056,139.0,9.64,84.7989547038328,63.5428571428571,14.42,0.75,Arrosès,43.5470586711,-0.111198183696
64057,1835.0,27.92,910.0,790.0,65.72,0.87,Arthez-de-Béarn,43.4663451599,-0.620076434129
64058,472.0,7.32,303.972365257479,214.972365257479,64.48,0.71,Arthez-d'Asson,43.0890909736,-0.253157457726
64059,1083.0,8.12,450.706590981211,424.376574397463,133.37,0.94,Artigueloutan,43.2722949713,-0.243925717191
64060,1851.0,10.74,803.201173618161,739.353347531204,172.35,0.92,Artiguelouve,43.3137207808,-0.473057611318
64061,3428.0,9.11,1631.34822328123,1518.08550059059,376.29,0.93,Artix,43.3977948105,-0.574159913123
64062,2239.0,28.23,1272.99030945093,1084.42192467413,79.31,0.85,Arudy,43.1003244271,-0.47407529449
64063,1057.0,15.26,555.0,464.0,69.27,0.84,Arzacq-Arraziguet,43.5410756338,-0.424773783669
64064,449.0,23.59,284.426557695016,214.939780681812,19.03,0.76,Asasp-Arros,43.1179115359,-0.629962098599
64065,4359.0,19.27,2458.94819007343,1925.12144982966,226.21,0.78,Ascain,43.3396601016,-1.6307994298
64066,329.0,5.82,197.858018273817,150.112343063238,56.53,0.76,Ascarat,43.1831619914,-1.26301579695
64067,1942.0,9.47,832.321126653866,746.996907903865,205.07,0.9,Assat,43.2575933228,-0.288463640719
64068,2004.0,83.02,954.0,833.0,24.14,0.87,Asson,43.0932345158,-0.24942324617
64069,231.0,19.05,241.0,114.0,12.13,0.47,Aste-Béon,43.0305496433,-0.397677517551
64070,307.0,3.16,131.241454223555,121.891551862469,97.15,0.93,Astis,43.4371727056,-0.322407779012
64071,210.0,5.9,111.57345971564,89.5734597156398,35.59,0.8,Athos-Aspis,43.4126325632,-0.964931757196
64072,651.0,17.16,329.0,280.0,37.94,0.85,Aubertin,43.2716852677,-0.480982579779
64073,260.0,5.84,114.0,102.0,44.52,0.89,Aubin,43.4356805812,-0.421465763214
64074,45.0,3.78,32.0,24.0,11.9,0.75,Aubous,43.5761449327,-0.141071694882
64075,166.0,7.33,95.1163029525031,76.9268292682927,22.65,0.81,Audaux,43.3725983414,-0.779901739497
64077,173.0,4.03,80.0,73.0,42.93,0.91,Auga,43.4773069345,-0.378698295047
64078,230.0,5.23,119.854283851023,109.854283851023,43.98,0.92,Auriac,43.4534554702,-0.319474009911
64079,102.0,6.32,51.1346153846154,44.1346153846154,16.14,0.86,Aurions-Idernes,43.53116782,-0.130770309579
64080,790.0,3.26,320.331147131758,293.556312694672,242.33,0.92,Aussevielle,43.3584012455,-0.479170118376
64081,239.0,47.12,128.503403289847,94.239837398374,5.07,0.73,Aussurucq,43.1289596051,-0.978843273973
64082,140.0,3.08,82.9910077519381,64.031007751938,45.45,0.77,Auterrive,43.4655237651,-1.00925153647
64083,203.0,5.87,117.75243902439,91.1024390243902,34.58,0.77,Autevielle-Saint-Martin-Bideren,43.3956392905,-0.977749738282
64084,140.0,7.86,80.2051282051282,64.0,17.81,0.8,Aydie,43.5707613227,-0.113447741678
64085,109.0,34.72,156.714765100671,54.5,3.14,0.35,Aydius,42.9988475331,-0.519267160267
64086,1094.0,27.65,539.886871622311,441.507142857143,39.57,0.82,Ayherre,43.3787620748,-1.245267479
64087,865.0,13.53,406.0,345.0,63.93,0.85,Baigts-de-Béarn,43.5246551723,-0.845538853902
64088,299.0,10.73,139.574316939891,122.540983606557,27.87,0.88,Balansun,43.4912109435,-0.693259422836
64089,143.0,6.47,69.0,55.0,22.1,0.8,Baleix,43.3760240874,-0.136041304972
64090,121.0,6.06,62.0411616161616,51.425,19.97,0.83,Baliracq-Maumusson,43.5412822794,-0.2496409379
64091,494.0,3.64,223.276671645088,204.278330019881,135.71,0.91,Baliros,43.2285177341,-0.308318533909
64092,346.0,49.6,178.234861749417,130.756770220692,6.98,0.73,Banca,43.1001307168,-1.37160784191
64093,641.0,46.93,400.019638074683,295.161390652003,13.66,0.74,Barcus,43.1772515324,-0.794679831418
64094,1828.0,42.53,848.0,731.0,42.98,0.86,Bardos,43.4681224323,-1.22301840969
64095,592.0,9.0,259.019116172245,231.019116172245,65.78,0.89,Barinque,43.4040350013,-0.269781784045
64096,175.0,3.94,96.458406531196,76.878612716763,44.42,0.8,Barraute-Camu,43.3831583364,-0.900945944724
64097,609.0,8.19,280.633391731758,256.213592233011,74.36,0.91,Barzun,43.2154362655,-0.134118816539
64098,65.0,4.96,39.7295673076924,27.421875,13.1,0.69,Bassillon-Vauzé,43.4526790153,-0.07621462231
64099,98.0,5.26,51.0,45.0,18.63,0.88,Bastanès,43.3528261826,-0.752484725384
64100,3231.0,6.51,1633.0,1390.0,496.31,0.85,Bassussarry,43.4445312416,-1.49649880002
64101,585.0,2.0,281.557379425078,223.35068364633,292.5,0.79,Baudreix,43.2056641864,-0.258861524454
64102,51894.0,21.68,31391.93542016,28006.2806412831,2393.63,0.89,Bayonne,43.4922254016,-1.46607674358
64103,207.0,3.85,94.0,82.0,53.77,0.87,Bédeille,43.3464176542,-0.0975638445243
64104,600.0,11.64,430.877632684441,273.778309885344,51.55,0.64,Bedous,43.0056214728,-0.588165067203
64105,271.0,11.26,143.226750092756,121.831401255546,24.07,0.85,Béguios,43.3510821409,-1.09745249473
64106,520.0,5.64,245.501778725898,218.713899938019,92.2,0.89,Béhasque-Lapiste,43.3188892342,-1.00802745389
64107,73.0,20.58,37.2857142857143,27.0,3.55,0.72,Béhorléguy,43.1201655995,-1.08535669994
64108,909.0,12.65,483.0,398.0,71.86,0.82,Bellocq,43.5092272402,-0.921264118611
64109,1943.0,17.04,891.148726158492,819.667913517408,114.03,0.92,Bénéjacq,43.1946371974,-0.190128875721
64110,220.0,43.5,267.597779917653,107.182685578031,5.06,0.4,Béost,42.9800031396,-0.329944029272
64111,109.0,8.26,61.0,48.0,13.2,0.79,Bentayou-Sérée,43.3955911569,-0.0624344594456
64112,427.0,13.59,239.953280167774,202.953280167774,31.42,0.85,Bérenx,43.4932804178,-0.867524783512
64113,116.0,11.37,73.0,56.0,10.2,0.77,Bergouey-Viellenave,43.4248305248,-1.06247099125
64114,586.0,3.68,243.054598922375,232.761711893087,159.24,0.96,Bernadets,43.3767881583,-0.282433844807
64115,159.0,2.68,62.9784167353856,52.9784167353856,59.33,0.84,Berrogain-Laruns,43.2501740565,-0.862735447746
64116,245.0,6.81,161.0,122.0,35.98,0.76,Bescat,43.129651934,-0.423887128976
64117,145.0,2.29,59.645390070922,59.645390070922,63.32,1.0,Bésingrand,43.3742085086,-0.568868568942
64118,50.0,4.7,35.0,26.0,10.64,0.74,Bétracq,43.5180487775,-0.0544692925119
64119,673.0,5.84,287.945313574157,262.127131755975,115.24,0.91,Beuste,43.2218627813,-0.22938631115
64120,530.0,24.8,245.510781874609,207.844115207943,21.37,0.85,Beyrie-sur-Joyeuse,43.3108779849,-1.09656956349
64121,193.0,2.72,79.0769230769231,73.0,70.96,0.92,Beyrie-en-Béarn,43.3720098717,-0.465298241664
64122,25787.0,11.66,26003.1433855889,14803.3850878733,2211.58,0.57,Biarritz,43.4695847227,-1.55309857519
64123,1358.0,30.43,802.071824910918,651.398373983736,44.63,0.81,Bidache,43.4637748051,-1.14534438631
64124,663.0,38.2,420.314704775702,294.980480176772,17.36,0.7,Bidarray,43.2723557234,-1.35385755497
64125,6975.0,12.15,5091.33489365118,3259.45599050898,574.07,0.64,Bidart,43.4380521764,-1.58002714725
64126,1109.0,1.36,616.065203200123,543.709158385115,815.44,0.88,Bidos,43.1751507938,-0.604844854778
64127,390.0,25.37,289.466666666666,193.999999999999,15.37,0.67,Bielle,43.0445386527,-0.467140466364
64128,159.0,17.19,123.0,79.0,9.25,0.64,Bilhères,43.0663758418,-0.482744274023
64129,12793.0,4.57,8232.08993297175,7316.9851019273,2799.34,0.89,Billère,43.3045259937,-0.393492580041
64130,1228.0,11.04,577.420087922893,500.302440864069,111.23,0.87,Biriatou,43.3236811068,-1.72986887716
64131,637.0,4.0,273.941158667583,251.379960750917,159.25,0.92,Biron,43.4626761667,-0.741219830743
64132,4563.0,4.42,2461.72866546844,2188.39952959519,1032.35,0.89,Bizanos,43.292458405,-0.337175743313
64133,1347.0,8.5,587.735772569415,527.865697289503,158.47,0.9,Boeil-Bezing,43.2275428829,-0.25100390075
64134,369.0,1.02,173.234397780507,156.948683494793,361.76,0.91,Bonloc,43.3669336353,-1.26789948653
64135,794.0,22.01,346.023529471245,308.703644745021,36.07,0.89,Bonnut,43.5504537514,-0.765861941107
64136,136.0,58.05,178.595786734529,50.9802701971669,2.34,0.29,Borce,42.8583801271,-0.587747470754
64137,676.0,4.58,301.0,285.0,147.6,0.95,Bordères,43.2047226344,-0.212865402876
64138,2887.0,7.27,1224.58734970558,1113.86608795247,397.11,0.91,Bordes,43.2436324189,-0.272861349005
64139,988.0,24.77,451.945810564663,404.918032786885,39.89,0.9,Bosdarros,43.2013292234,-0.35837984121
64140,8627.0,5.82,4528.82758553195,4096.00040445709,1482.3,0.9,Boucau,43.52540846,-1.48001541381
64141,375.0,17.35,170.0,157.0,21.61,0.92,Boueilh-Boueilho-Lasque,43.5391539288,-0.31483213796
64142,844.0,10.29,371.260599906308,331.263440815399,82.02,0.89,Bougarber,43.3916441338,-0.469336082949
64143,157.0,3.27,67.8852459016394,57.0,48.01,0.84,Bouillon,43.4946357814,-0.508161824959
64144,165.0,8.03,70.7502876869966,61.6139240506329,20.55,0.87,Boumourt,43.4423096627,-0.514147087954
64145,513.0,2.24,212.924910887468,192.924910887468,229.02,0.91,Bourdettes,43.1941285363,-0.270250092047
64146,334.0,5.74,141.0,134.0,58.19,0.95,Bournos,43.4388278116,-0.395430501786
64147,2878.0,31.29,1262.11798700822,1166.21178669025,91.98,0.92,Briscous,43.4564293033,-1.32475876534
64148,870.0,16.55,494.016604585149,389.582366589325,52.57,0.79,Bruges-Capbis-Mifaget,43.1253072219,-0.303486553374
64149,243.0,11.36,122.409021459824,96.9957983193277,21.39,0.79,Bugnein,43.3686766215,-0.754427090491
64150,131.0,6.6,75.1428571428571,56.1428571428571,19.85,0.75,Bunus,43.2072970793,-1.06452656523
64151,99.0,5.27,61.1954022988506,44.0,18.79,0.72,Burgaronne,43.4177713373,-0.906845978602
64152,1927.0,13.81,815.993327881822,743.174795063289,139.54,0.91,Buros,43.3463641258,-0.315857247807
64153,67.0,5.62,40.7828282828283,26.3939393939394,11.92,0.65,Burosse-Mendousse,43.5133919734,-0.209328142304
64154,206.0,12.04,114.405765583803,83.2118226600985,17.11,0.73,Bussunarits-Sarrasquette,43.1692531272,-1.14700332707
64155,104.0,5.67,52.4077669902913,42.4077669902913,18.34,0.81,Bustince-Iriberry,43.1873136505,-1.18469156817
64156,476.0,8.18,229.987873797387,189.987873797387,58.19,0.83,Buziet,43.1442617368,-0.47589383596
64157,988.0,16.7,502.0,418.0,59.16,0.83,Buzy,43.1407278397,-0.446234672821
64158,173.0,7.26,84.3319047619047,71.1771428571429,23.83,0.84,Cabidos,43.5396790369,-0.463748067374
64159,117.0,5.37,64.3573770491803,46.8,21.79,0.73,Cadillon,43.5242735908,-0.154852094311
64160,6622.0,22.49,3990.61302521181,2850.31214536526,294.44,0.71,Cambo-les-Bains,43.3617393087,-1.38541817484
64161,996.0,33.9,459.781847337928,391.374766153166,29.38,0.85,Came,43.48131751,-1.09178751513
64162,101.0,10.08,49.0,40.0,10.02,0.82,Camou-Cihigue,43.1187601878,-0.921772960752
64165,300.0,7.67,141.37459827654,120.07459827654,39.11,0.85,Cardesse,43.2634335383,-0.592748076501
64166,193.0,4.01,119.75935828877,88.75935828877,48.13,0.74,Caro,43.1487167236,-1.22057717225
64167,217.0,6.61,94.9976053153073,84.7813953488372,32.83,0.89,Carrère,43.478719085,-0.277971738226
64168,667.0,13.91,350.451615416891,293.319277108434,47.95,0.84,Carresse-Cassaber,43.4867092033,-0.999430077721
64170,200.0,8.33,129.0,91.0,24.01,0.71,Castagnède,43.4556389583,-0.974073017031
64171,260.0,6.8,112.080616478957,94.9377593360996,38.24,0.85,Casteide-Cami,43.4244241199,-0.528274059167
64172,302.0,9.24,128.621847358776,113.130044080087,32.68,0.88,Casteide-Candau,43.5246218611,-0.557545327219
64173,162.0,5.34,74.6040920575196,62.6040920575196,30.34,0.84,Casteide-Doat,43.3740019876,-0.0110617940773
64174,52.0,3.43,35.2942184770973,29.5770467599255,15.16,0.84,Castéra-Loubix,43.4059390869,-0.034605507142
64175,153.0,23.53,139.114649681529,72.1146496815287,6.5,0.52,Castet,43.0548936338,-0.373353196266
64176,166.0,14.2,99.5802059575644,77.2578616352201,11.69,0.78,Castetbon,43.3972591089,-0.792417128449
64177,624.0,9.06,280.933178053726,256.679656926965,68.87,0.91,Castétis,43.4755360423,-0.718730754517
64178,464.0,11.37,251.0,207.0,40.81,0.82,Castetnau-Camblong,43.3227014971,-0.797193541473
64179,133.0,6.56,75.5373134328358,61.5373134328358,20.27,0.81,Castetner,43.4401622593,-0.729783827554
64180,212.0,7.49,120.357611199716,93.3205741626794,28.3,0.78,Castetpugon,43.5630952267,-0.227861123127
64181,330.0,6.71,146.06392036099,124.768145713103,49.18,0.85,Castillon (Canton d'Arthez-de-Béarn),43.4647790726,-0.57522696758
64182,69.0,4.72,44.0,30.0,14.62,0.68,Castillon (Canton de Lembeye),43.4827393039,-0.12995598336
64183,598.0,7.2,257.0,226.0,83.06,0.88,Caubios-Loos,43.4184546974,-0.403179073959
64184,612.0,7.98,248.90432434935,231.35379644588,76.69,0.93,Cescau,43.4123325253,-0.503690665578
64185,61.0,18.97,93.0,36.0,3.22,0.39,Cette-Eygun,42.9364187767,-0.568555169226
64186,216.0,11.41,115.323224600748,98.0917431192661,18.93,0.85,Charre,43.3109705377,-0.854949348438
64187,254.0,7.4,132.0,116.0,34.32,0.88,Charritte-de-Bas,43.2950340435,-0.897219835697
64188,1083.0,35.26,580.996238007581,494.850229515813,30.71,0.85,Chéraute,43.2304528106,-0.821599852605
64189,6211.0,7.44,6381.27818922057,3278.92599399284,834.81,0.51,Ciboure,43.3749892489,-1.66133753626
64190,236.0,9.87,108.431877022654,95.3833333333333,23.91,0.88,Claracq,43.5062422755,-0.293137631962
64191,2170.0,14.84,1003.08819238368,889.761219506486,146.23,0.89,Coarraze,43.16814552,-0.209947352946
64192,111.0,4.49,62.0,47.0,24.72,0.76,Conchez-de-Béarn,43.546390844,-0.168607821774
64193,98.0,7.08,59.0,46.0,13.84,0.78,Corbère-Abères,43.4757367559,-0.0896960657333
64194,382.0,13.92,178.215092097438,148.326203208549,27.44,0.83,Coslédaà-Lube-Boast,43.4521878366,-0.22859543445
64195,95.0,5.54,53.0,45.0,17.15,0.85,Coublucq,43.5378290325,-0.363582850112
64196,121.0,7.9,71.6996825396825,59.5396825396825,15.32,0.83,Crouseilles,43.5309932657,-0.0816458802012
64197,189.0,3.48,98.0389194229283,77.8327338559179,54.31,0.79,Cuqueron,43.3097711576,-0.552973788897
64198,1766.0,12.29,750.772087716174,715.354366197187,143.69,0.95,Denguin,43.3708216546,-0.500350227226
64199,142.0,5.31,65.9186157056356,50.1610399480598,26.74,0.76,Diusse,43.5668688531,-0.171440879545
64200,182.0,6.14,90.6269284712482,76.3225806451613,29.64,0.84,Doazon,43.4553885972,-0.553044979993
64201,227.0,6.79,116.0,93.0,33.43,0.8,Dognen,43.2890538791,-0.732627601607
64202,464.0,21.56,220.0,182.0,21.52,0.83,Domezain-Berraute,43.3266580674,-0.966401773594
64203,317.0,6.39,128.0,120.0,49.61,0.94,Doumy,43.4451222979,-0.377112446292
64204,193.0,38.52,2224.41223942202,106.261832917957,5.01,0.05,Eaux-Bonnes,42.9515491129,-0.358104565434
64205,237.0,5.61,182.264432029795,111.0,42.25,0.61,Escos,43.4428467771,-1.00557759768
64206,123.0,22.66,104.564516129032,53.5645161290323,5.43,0.51,Escot,43.0782488645,-0.565384866739
64207,423.0,6.19,195.551666998078,170.978971962617,68.34,0.87,Escou,43.1836947756,-0.529049715765
64208,425.0,6.44,162.212792849848,157.148276720816,65.99,0.97,Escoubès,43.4184592644,-0.243028871952
64209,438.0,9.52,215.937531530182,181.307901900553,46.01,0.84,Escout,43.1875477654,-0.553494252513
64210,145.0,4.18,84.8708075545425,65.6418918918919,34.69,0.77,Escurès,43.4659000742,-0.123403091358
64211,361.0,5.06,151.15103937208,138.90103937208,71.34,0.92,Eslourenties-Daban,43.2999541228,-0.14066779788
64212,142.0,9.32,77.8450704225352,65.0,15.24,0.83,Espéchède,43.3162501481,-0.194897192092
64213,1985.0,26.85,1113.1363164373,897.75642816914,73.93,0.81,Espelette,43.3235532289,-1.45240885976
64214,491.0,9.78,277.18211908235,229.487098053996,50.2,0.83,Espès-Undurein,43.2745536511,-0.89014755808
64215,105.0,4.09,35.505969817589,25.505969817589,25.67,0.72,Espiute,43.3544908357,-0.914707993249
64216,1190.0,13.43,531.0,482.0,88.61,0.91,Espoey,43.2514996266,-0.155421762891
64217,538.0,28.58,280.0,232.0,18.82,0.83,Esquiule,43.1855622152,-0.724360816506
64218,328.0,45.87,208.0,135.0,7.15,0.65,Estérençuby,43.0817332803,-1.18186745197
64219,260.0,5.14,134.0,113.0,50.58,0.84,Estialescq,43.220867957,-0.551869962929
64220,505.0,3.22,239.816657958899,225.464646464646,156.83,0.94,Estos,43.2125962039,-0.60619639047
64221,154.0,7.43,69.9358481401954,56.7294989338461,20.73,0.81,Etcharry,43.3321625989,-0.927792287342
64222,75.0,8.23,38.0,30.0,9.11,0.79,Etchebar,43.0669985514,-0.903672606774
64223,59.0,34.95,111.016129032258,39.0161290322581,1.69,0.35,Etsaut,42.8973131851,-0.528220911971
64224,638.0,6.72,349.0,301.0,94.94,0.86,Eysus,43.1367809349,-0.583842190325
64225,615.0,23.83,355.0,275.0,25.81,0.77,Ance Féas,43.1680555361,-0.697334035468
64225,615.0,23.83,355.0,275.0,25.81,0.77,Féas,43.1680555361,-0.697334035468
64226,177.0,6.41,85.2271428571429,73.8342857142857,27.61,0.87,Fichous-Riumayou,43.4864503765,-0.438799385567
64227,667.0,12.73,300.0,272.0,52.4,0.91,Gabaston,43.3574296466,-0.215532898213
64228,270.0,8.31,120.076144890455,105.076144890455,32.49,0.88,Gabat,43.3765147976,-1.03114679811
64229,127.0,9.91,58.3730158730159,47.3730158730159,12.82,0.81,Gamarthe,43.1951524207,-1.13016306002
64230,5585.0,39.62,2567.21907567479,2301.74724350421,140.96,0.9,Gan,43.2086903788,-0.410215112205
64231,498.0,6.87,256.137184682584,225.900030532387,72.49,0.88,Garindein,43.2188188695,-0.924182153678
64232,220.0,8.65,102.0,90.0,25.43,0.88,Garlède-Mondebat,43.5101140161,-0.335110781651
64233,1356.0,18.3,691.0,578.0,74.1,0.84,Garlin,43.5599586619,-0.272296457605
64234,261.0,12.06,128.121512410406,103.32984574374,21.64,0.81,Garos,43.5068508348,-0.481505714885
64235,281.0,3.13,181.36192611307,145.573162773459,89.78,0.8,Garris,43.3394050155,-1.05898897013
64236,54.0,3.95,34.4181818181818,31.4181818181818,13.67,0.91,Gayon,43.4853661293,-0.165938339941
64237,3652.0,11.03,1861.0,1688.0,331.1,0.91,Gelos,43.2558653705,-0.36978595434
64238,1969.0,31.49,914.794303913979,830.227272727264,62.53,0.91,Ger,43.2540907071,-0.0593210180343
64239,139.0,6.56,62.9102073919592,58.8467153284672,21.19,0.94,Gerderest,43.4091904721,-0.170896858069
64240,183.0,12.82,232.024023932664,93.4263157894737,14.27,0.4,Gère-Bélesten,43.0216111241,-0.446673264564
64241,477.0,15.99,245.0,201.0,29.83,0.82,Géronce,43.2221479657,-0.710166887554
64242,75.0,2.19,46.1861768368617,35.958904109589,34.25,0.78,Gestas,43.3529290484,-0.881977356619
64243,201.0,4.12,85.3532311062432,76.1363636363636,48.79,0.89,Géus-d'Arzacq,43.4810420798,-0.522965041639
64244,255.0,6.57,117.092922490105,103.092922490105,38.81,0.88,Geüs-d'Oloron,43.2382175116,-0.730765582736
64245,576.0,4.76,306.141557128413,271.304347826087,121.01,0.89,Goès,43.2174962375,-0.575780625501
64246,303.0,3.24,116.0,110.0,93.52,0.95,Gomer,43.2475680844,-0.197277203284
64247,474.0,11.75,252.126592557012,206.872881355932,40.34,0.82,Gotein-Libarrenx,43.1917199949,-0.889247440623
64249,1326.0,1.4,1352.77945589742,638.65883043205,947.14,0.47,Guéthary,43.4216284725,-1.61035485945
64250,1001.0,24.85,475.33250598328,398.330358889864,40.28,0.84,Guiche,43.5099011843,-1.20771855354
64251,221.0,2.48,128.228120982244,101.228120982244,89.11,0.79,Guinarthe-Parenties,43.3844299922,-0.946598983055
64252,880.0,2.98,405.0,361.0,295.3,0.89,Gurmençon,43.1583407209,-0.599376287501
64253,419.0,10.96,218.326922707353,179.976692292606,38.23,0.82,Gurs,43.2765512642,-0.758975468791
64254,576.0,18.84,281.136588893093,235.491427602771,30.57,0.84,Hagetaubin,43.5105619096,-0.612895161323
64255,621.0,5.08,294.169732018217,242.733507528421,122.24,0.83,Halsou,43.3851722831,-1.41123002191
64256,7498.0,77.01,3728.90618361667,3192.54376157031,97.36,0.86,Hasparren,43.3982982364,-1.32563611071
64257,350.0,12.31,153.239834840117,126.156501506784,28.43,0.82,Haut-de-Bosdarros,43.1689449769,-0.327961166577
64258,86.0,17.01,56.0,43.0,5.06,0.77,Haux,43.0614133334,-0.837865590402
64259,736.0,23.45,409.588247727753,322.184738955823,31.39,0.79,Hélette,43.306287983,-1.24580704734
64260,16967.0,7.95,14233.590268497,8072.82175208958,2134.21,0.57,Hendaye,43.3656373687,-1.76396662
64261,389.0,8.93,184.172417080038,163.057032464653,43.56,0.89,Herrère,43.1595542922,-0.545488112075
64262,275.0,7.35,123.280314009662,111.594202898551,37.41,0.91,Higuères-Souye,43.3790480363,-0.250616143806
64263,128.0,8.47,82.0,57.0,15.11,0.7,L'Hôpital-d'Orion,43.441442284,-0.853283494968
64264,61.0,2.11,34.0,26.0,28.91,0.76,L'Hôpital-Saint-Blaise,43.2555611144,-0.770264601126
64265,93.0,17.08,53.4533333333333,31.62,5.44,0.59,Hosta,43.1484603704,-1.07534418075
64266,243.0,5.79,104.588744588745,90.4675324675325,41.97,0.86,Hours,43.223209454,-0.172612595527
64267,77.0,8.87,41.1645569620253,32.1645569620253,8.68,0.78,Ibarrolle,43.1926783014,-1.09837639291
64268,275.0,9.67,131.921183061076,112.921183061076,28.44,0.86,Idaux-Mendy,43.1737848926,-0.922656463962
64269,4903.0,7.78,2171.13969268374,2056.50898728955,630.21,0.95,Idron,43.2983178945,-0.306106204673
64270,974.0,5.33,416.100974957856,368.879798487268,182.74,0.89,Igon,43.153240594,-0.232545768454
64271,537.0,21.63,248.999129061295,202.206025613019,24.83,0.81,Iholdy,43.2735914336,-1.17738320434
64272,145.0,10.55,62.0,53.0,13.74,0.85,Ilharre,43.4021965208,-1.03242626315
64273,912.0,26.39,435.585817272931,356.865446186731,34.56,0.82,Irissarry,43.2614719543,-1.23617834401
64274,364.0,9.38,190.236229143049,146.269937008217,38.81,0.77,Irouléguy,43.185106673,-1.28878634847
64275,672.0,7.85,330.801636365426,269.801636365426,85.61,0.82,Ispoure,43.1832686174,-1.23994963712
64276,236.0,23.0,194.057586355041,115.752501609279,10.26,0.6,Issor,43.0901244813,-0.658271988701
64277,517.0,13.6,203.0,165.0,38.01,0.81,Isturits,43.3700960955,-1.20346966918
64279,2168.0,39.37,1235.15897795768,971.703566702272,55.07,0.79,Itxassou,43.3100742796,-1.40531371043
64280,432.0,6.84,265.0,216.0,63.16,0.82,Izeste,43.0842981048,-0.44404003206
64281,145.0,5.22,87.0,65.0,27.78,0.75,Jasses,43.3137532193,-0.734253298525
64282,1168.0,13.95,509.0,449.0,83.73,0.88,Jatxou,43.4070870725,-1.41179120283
64283,195.0,10.65,101.0,71.0,18.31,0.7,Jaxu,43.2043840286,-1.20784344564
64284,7102.0,18.78,3914.0,3437.0,378.17,0.88,Jurançon,43.2695632007,-0.407001172739
64285,206.0,15.17,83.2938388625592,70.2938388625592,13.58,0.84,Juxue,43.2306045938,-1.04127746067
64286,432.0,6.1,199.100476055491,180.921371577879,70.82,0.91,Laà-Mondrans,43.4559984058,-0.770649350183
64287,139.0,6.46,78.0,66.0,21.52,0.85,Laàs,43.3863780665,-0.854028010814
64288,556.0,5.01,261.703098474578,225.594254937163,110.98,0.86,Labastide-Cézéracq,43.3764513777,-0.540462234039
64289,961.0,23.39,560.882208422454,410.664911009361,41.09,0.73,La Bastide-Clairence,43.417654264,-1.23211183617
64290,604.0,8.19,226.373020168551,215.954415517388,73.75,0.95,Labastide-Monréjeau,43.3907261571,-0.527272938618
64291,318.0,15.27,188.138221245716,136.138221245716,20.83,0.72,Labastide-Villefranche,43.4542845438,-1.03617926766
64292,255.0,3.32,109.486237589866,97.3818897637795,76.81,0.89,Labatmale,43.1829361776,-0.150153111393
64293,170.0,8.44,90.0,75.0,20.14,0.83,Labatut,43.4165864025,-0.0134728274425
64294,159.0,8.79,70.5385171790235,58.3670886075949,18.09,0.83,Labets-Biscay,43.3901052681,-1.06356701774
64295,115.0,3.69,56.3776576576577,47.6576576576577,31.17,0.85,Labeyrie,43.5417553069,-0.631736420575
